num,name,price,type,star,sold,send_from,img_src,url,product_id
271,20 Styles Set Artificial Silk Rose Peony Dandelion With Pot Vase 1 Bouquet Flower Branch For Wedding Home Decoration Gift,0,ร้านแนะนำ,4.75,90.0,ต่างประเทศ,https://cf.shopee.co.th/file/56574f984cd2c5b9a34acd6d7a778ea7_tn,https://shopee.co.th//20-Styles-Set-Artificial-Silk-Rose-Peony-Dandelion-With-Pot-Vase-1-Bouquet-Flower-Branch-For-Wedding-Home-Decoration-Gift-i.171461026.3944648679?position=275,3944648679
272,"Thailand Lannuo Laiwen Bird's Nest Essence Silk Mask Moisturizing, Brightening and Firming Unisex 1 ชิ้น",0,general,4.9375,214.0,จังหวัดชลบุรี,https://cf.shopee.co.th/file/f9fd65ececefb832d26198ac235a3dc8_tn,https://shopee.co.th//Thailand-Lannuo-Laiwen-Bird's-Nest-Essence-Silk-Mask-Moisturizing-Brightening-and-Firming-Unisex-1-ชิ้น-i.310139022.9225739922?position=276,9225739922
273,✿INF✿ Buddha Bead Counter Decoration Polyester Tassels with Hanging Ring Silk Sewing,0,general,4.6364,70.0,ต่างประเทศ,https://cf.shopee.co.th/file/67469b644e82ef54852ce294f9edb728_tn,https://shopee.co.th//✿INF✿-Buddha-Bead-Counter-Decoration-Polyester-Tassels-with-Hanging-Ring-Silk-Sewing-i.135051928.6734048859?position=277,6734048859
274,เสื้อกอล์ฟผู้ชายคอเต่า UA High Elastic Ice Silk Dress Cool And Refreshing Ice Silk (YFB006),0,ร้านแนะนำ,4.4769,198.0,จังหวัดปทุมธานี,https://cf.shopee.co.th/file/0fb70fb0c83785769ac317efe05021cb_tn,https://shopee.co.th//เสื้อกอล์ฟผู้ชายคอเต่า-UA-High-Elastic-Ice-Silk-Dress-Cool-And-Refreshing-Ice-Silk-(YFB006)-i.21080071.2296631479?position=278,2296631479
275,ชุดนอน Silk Satin เกรดพรีเมี่ยม กระโปรง-แขนสามส่วน Romeo & Julia,0,ร้านแนะนำ,5.0,12.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/dad305736eca905e4ee082aef536a07c_tn,https://shopee.co.th//ชุดนอน-Silk-Satin-เกรดพรีเมี่ยม-กระโปรง-แขนสามส่วน-Romeo-Julia-i.241413991.8136787158?position=279,8136787158
276,ซอฟท์ปลอกหมอนใบหม่อนอ่อนธรรมดาจำลองซาตินสแควร์หมอนปกเดี่ยวปลอกหมอนผ้าไหมน้ำแข็งIce silk pillowcase,0,general,5.0,52.0,ต่างประเทศ,https://cf.shopee.co.th/file/37ffb676bde18907b33f7e86c18ec0dd_tn,https://shopee.co.th//ซอฟท์ปลอกหมอนใบหม่อนอ่อนธรรมดาจำลองซาตินสแควร์หมอนปกเดี่ยวปลอกหมอนผ้าไหมน้ำแข็งIce-silk-pillowcase-i.153328295.5718358448?position=280,5718358448
277,4D Silk Fiber Lash มาสคาร่าสูตรกันน้ำหนา,0,general,5.0,33.0,ต่างประเทศ,https://cf.shopee.co.th/file/078b30fe9372d055eefca087b79bc2fb_tn,https://shopee.co.th//4D-Silk-Fiber-Lash-มาสคาร่าสูตรกันน้ำหนา-i.71009962.7232120387?position=281,7232120387
278,BRAUN Silk epill เครื่องตกแต่งบิกินี่ รุ่น 1100 ตัดแต่งขนคิ้ว ไรผม และตกแต่งบิกีนี่ไลน์,0,general,4.9048,66.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/2c9021c64d436ad4956c8257cdfbcfca_tn,https://shopee.co.th//BRAUN-Silk-epill-เครื่องตกแต่งบิกินี่-รุ่น-1100-ตัดแต่งขนคิ้ว-ไรผม-และตกแต่งบิกีนี่ไลน์-i.28226782.7037943007?position=282,7037943007
279,กล่องแหวนสุดหรูสีทองอ่อน PU SILK งานสวยพรีเมี่ยม,0,ร้านแนะนำ,4.9872,287.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/22216b7a5549219f356c5073be933b37_tn,https://shopee.co.th//กล่องแหวนสุดหรูสีทองอ่อน-PU-SILK-งานสวยพรีเมี่ยม-i.1402102.2281959092?position=283,2281959092
280,Thai silk ทอลาย ผ้าพันคอ ผ้าไหมไทย สำหรับเป็นของขวัญ ของชำรวย,0,ร้านแนะนำ,4.8165,407.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/56c0f2f4141dbfef0acde9654e6fc603_tn,https://shopee.co.th//Thai-silk-ทอลาย-ผ้าพันคอ-ผ้าไหมไทย-สำหรับเป็นของขวัญ-ของชำรวย-i.16576286.1501998311?position=284,1501998311
281,[NATURE REPUBLIC] Ginseng Royal Silk Watery Cream 1g ครีมบำรุงผิว ขนาดทดลอง (หมดอายุ 10.2023),0,ร้านแนะนำ,5.0,127.0,จังหวัดสมุทรปราการ,https://cf.shopee.co.th/file/9e952e50cd08ad2386dbd351d3c30cf1_tn,https://shopee.co.th//-NATURE-REPUBLIC-Ginseng-Royal-Silk-Watery-Cream-1g-ครีมบำรุงผิว-ขนาดทดลอง-(หมดอายุ-10.2023)-i.66644147.4978324006?position=285,4978324006
282,CRUSET Silk Protein Shampoo แชมพูสูตรสารสกัดงาดำ ยาสระผม CRUSET Silk Protein with Black Sesame Shampoo,0,ร้านแนะนำ,4.9524,109.0,จังหวัดสมุทรปราการ,https://cf.shopee.co.th/file/1cc701448b7f108b73f925dce0a5ab7a_tn,https://shopee.co.th//CRUSET-Silk-Protein-Shampoo-แชมพูสูตรสารสกัดงาดำ-ยาสระผม-CRUSET-Silk-Protein-with-Black-Sesame-Shampoo-i.153692679.6847927883?position=286,6847927883
283,(พร้อมส่ง/ส่งไว) หน้ากากอนามัย unicharm mask silk ซองสีฟ้า แพค 5 ชิ้น ขนาดมาตรฐาน แท้จากญี่ปุ่น กันฝุ่น PM2.5 กันไวรัส,0,ร้านแนะนำ,4.9444,386.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/dcb1a759c240aa64ee2eabf655d1871f_tn,https://shopee.co.th//(พร้อมส่ง-ส่งไว)-หน้ากากอนามัย-unicharm-mask-silk-ซองสีฟ้า-แพค-5-ชิ้น-ขนาดมาตรฐาน-แท้จากญี่ปุ่น-กันฝุ่น-PM2.5-กันไวรัส-i.262956590.4251323108?position=287,4251323108
284,💥พร้อมส่ง💥 Slip New Collection สีใหม่ แท้100% ขอดูใบเสร็จได้,0,ร้านแนะนำ,5.0,11.0,จังหวัดสมุทรปราการ,https://cf.shopee.co.th/file/6e24204840edd82afb31d2ebefe7bcf3_tn,https://shopee.co.th//💥พร้อมส่ง💥-Slip-New-Collection-สีใหม่-แท้100-ขอดูใบเสร็จได้-i.59311125.8332699395?position=288,8332699395
285,DUDEE ชุดผ้าปูเย็นMicro Silk set（5Fกับ6Fมีผ้าปู1+ปลอกหมอน2ชิ้น 3.5ฟFมีแต่ปลอกหมอน1ชิ้น) อุณภูมิปรับตามเปิดเครื่องแอร์,0,ร้านแนะนำ,4.4043,124.0,จังหวัดปทุมธานี,https://cf.shopee.co.th/file/3aa121c95e1d6bd02b6a9c5245b63d19_tn,https://shopee.co.th//DUDEE-ชุดผ้าปูเย็นMicro-Silk-set（5Fกับ6Fมีผ้าปู1-ปลอกหมอน2ชิ้น-3.5ฟFมีแต่ปลอกหมอน1ชิ้น)-อุณภูมิปรับตามเปิดเครื่องแอร์-i.238526691.4536951293?position=289,4536951293
286,Innsly Thongs Women G-Strings Summer Seamless Ice Silk Sexy Panties Bikini T-Back,0,general,4.7,129.0,ต่างประเทศ,https://cf.shopee.co.th/file/fb7da140a2fd9547407301b631a5ff8f_tn,https://shopee.co.th//Innsly-Thongs-Women-G-Strings-Summer-Seamless-Ice-Silk-Sexy-Panties-Bikini-T-Back-i.424317102.9843594326?position=290,9843594326
287,เคส VIVO Y20 Y20S Y12 Y12S Y12A Y11 Y15 Y17 Y50 Y30 Y19 Y1S S1 Y91C Y91 Y91i Y93 Y95 V20 V15 V11 V11i V9 Pro Silk Texture Cartoon Snoopy Soft Case,0,ร้านแนะนำ,4.5472,117.0,ต่างประเทศ,https://cf.shopee.co.th/file/d3efb8fa8b41034d126367513d833c20_tn,https://shopee.co.th//เคส-VIVO-Y20-Y20S-Y12-Y12S-Y12A-Y11-Y15-Y17-Y50-Y30-Y19-Y1S-S1-Y91C-Y91-Y91i-Y93-Y95-V20-V15-V11-V11i-V9-Pro-Silk-Texture-Cartoon-Snoopy-Soft-Case-i.48030152.7338189792?position=291,7338189792
288,น้ำยาอบผ้าไหม สูตรนิ่มพิเศษ NY Silk Soft,0,general,4.6923,45.0,จังหวัดสุรินทร์,https://cf.shopee.co.th/file/f619082843d1d63f0dec9f030787434e_tn,https://shopee.co.th//น้ำยาอบผ้าไหม-สูตรนิ่มพิเศษ-NY-Silk-Soft-i.65893296.2230204444?position=292,2230204444
289,Korean Version Girls Wave Point Glass Stockings Women transparent Silk Short Sock,0,general,4.25,18.0,ต่างประเทศ,https://cf.shopee.co.th/file/53641e230f9541ced8d88b630d79c77c_tn,https://shopee.co.th//Korean-Version-Girls-Wave-Point-Glass-Stockings-Women-transparent-Silk-Short-Sock-i.280558855.5740695594?position=293,5740695594
290,Noulei เส้นพลาสติก PLA 3D/Filament silk /Printer/3D Printing/เส้นใยพลาสติก/เส้นใย 3 มิติ/เครื่องปริ้น 3D/Filament /1KG,0,general,4.7321,215.0,จังหวัดสมุทรปราการ,https://cf.shopee.co.th/file/466f34901d16c220370c37abff46eb3b_tn,https://shopee.co.th//Noulei-เส้นพลาสติก-PLA-3D-Filament-silk-Printer-3D-Printing-เส้นใยพลาสติก-เส้นใย-3-มิติ-เครื่องปริ้น-3D-Filament-1KG-i.312511284.6764792510?position=294,6764792510
291,Silk Nature  Treatment Hair Spa  3 ซอง,0,general,4.6364,115.0,จังหวัดอุบลราชธานี,https://cf.shopee.co.th/file/35a7d67c5dbd8b06cb18fe923e058842_tn,https://shopee.co.th//Silk-Nature-Treatment-Hair-Spa-3-ซอง-i.129728021.5409170352?position=295,5409170352
292,ผ้าพันหูกระเป๋าเนื้อSilkซาติน มากกว่า100ลาย มีราคาส่งค่ะ  No.AC-004 set 471-558,0,ร้านแนะนำ,4.8229,630.0,จังหวัดนนทบุรี,https://cf.shopee.co.th/file/eddd5c9dcac1323f8b8f82e8bbdfba94_tn,https://shopee.co.th//ผ้าพันหูกระเป๋าเนื้อSilkซาติน-มากกว่า100ลาย-มีราคาส่งค่ะ-No.AC-004-set-471-558-i.4835200.5568503297?position=296,5568503297
293,"6 Pcs Artificial Silk Green Palm Leaves Plant / Decorative Fake Eucalyptus Leaf Bouquet / Office,Hotel,Home Wedding Party Romantic DIY indoor Decoration",0,ร้านแนะนำ,4.75,22.0,ต่างประเทศ,https://cf.shopee.co.th/file/39067ec17bce95d61e6aed8eef70f283_tn,https://shopee.co.th//6-Pcs-Artificial-Silk-Green-Palm-Leaves-Plant-Decorative-Fake-Eucalyptus-Leaf-Bouquet-Office-Hotel-Home-Wedding-Party-Romantic-DIY-indoor-Decoration-i.157021241.4829192965?position=297,4829192965
294,ผ้าคาดศรีษะ Head Band เนื้อ Silk Milk นุ่ม สบาย กันเหงื่อ by anyhead,0,general,4.8462,38.0,จังหวัดชุมพร,https://cf.shopee.co.th/file/cb55a6d24c7c82507eeee45e0b6f1ef3_tn,https://shopee.co.th//ผ้าคาดศรีษะ-Head-Band-เนื้อ-Silk-Milk-นุ่ม-สบาย-กันเหงื่อ-by-anyhead-i.10992194.4632530410?position=298,4632530410
295,ไหมพรม เบบี้ซิลค์ Baby Silk (พร้อมส่ง)  ชุดที่ 2 สำหรับโครเชต์ นิตติ้ง,0,ร้านแนะนำ,4.9383,1600.0,จังหวัดเชียงราย,https://cf.shopee.co.th/file/d3d7e34290a2a39f77213d34e8f50ed6_tn,https://shopee.co.th//ไหมพรม-เบบี้ซิลค์-Baby-Silk-(พร้อมส่ง)-ชุดที่-2-สำหรับโครเชต์-นิตติ้ง-i.174819355.4728209403?position=299,4728209403
